"","X","Y","animal.id","jdate","pres_bkg","MAP_LABEL","conif","age_class","cc_class","HARVEST_YEAR","WATERBODY_TYPE","STREAM_ORDER","ROAD_SURFACE","layer","focal_sum","elevation","slope","aspect","TRI"
"882",1165786.6560532,1213423.71092586,"SC_car169",15977,1,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,0.593706470513781,NA,1608.15832519531,3.23595571517944,143.250091552734,1.27778625488281
"883",1167556.71664289,1211188.38487275,"SC_car169",15978,1,"ESSFwcp",NA,8,0,NA,NA,NA,NA,3.14530786687287,NA,1617.94396972656,12.5824689865112,65.268913269043,4.384033203125
"884",1166771.03258399,1211930.86441558,"SC_car169",15979,1,"ESSFwc3","TC",9,4,NA,NA,NA,NA,2.16809717025789,NA,1412.75146484375,9.01104164123535,1.19751310348511,3.20260620117188
"885",1166609.74283379,1216009.20294376,"SC_car169",15981,1,"ESSFwc3","TC",7,6,NA,NA,NA,NA,0.468704705673991,NA,1337.0185546875,11.7475261688232,51.0006904602051,5.00434875488281
"886",1167325.48216416,1215831.87301574,"SC_car169",15982,1,"ESSFwc3","TC",8,5,NA,NA,NA,NA,0.701581564328017,NA,1358.08117675781,26.0386562347412,356.328491210938,9.3658447265625
"887",1150449.61074251,1211228.80824068,"SC_car169",15984,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.2313225294139,NA,1681.09497070312,5.22268533706665,220.304336547852,1.75825500488281
"888",1150083.26768159,1211528.36193666,"SC_car169",15985,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.59962925425014,NA,1669.75231933594,8.18788433074951,284.811645507812,2.83624267578125
"889",1150083.43508116,1211524.35400449,"SC_car169",15986,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.59601185805521,NA,1670.66711425781,8.51407623291016,275.550628662109,2.96672058105469
"890",1149954.84206035,1211307.08350006,"SC_car169",15987,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.7058071026474,NA,1633.84765625,11.4226408004761,238.990646362305,3.88885498046875
"891",1149816.43655159,1210944.85567493,"SC_car169",15988,1,"ESSFwc3",NA,8,1,NA,NA,NA,NA,1.88384172450263,NA,1578.77722167969,18.0206546783447,88.0285568237305,6.16380310058594
"892",1150199.34966938,1211335.57589438,"SC_car169",15989,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.48158019406385,NA,1674.10009765625,12.667534828186,233.145355224609,4.34803771972656
"893",1149788.87919668,1211334.13415358,"SC_car169",15990,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.88135671031369,NA,1629.47509765625,14.8818988800049,114.288543701172,5.21432495117188
"894",1149362.46910769,1210792.00153616,"SC_car169",15991,1,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,2.35384169879307,NA,1699.59216308594,10.9529466629028,262.803863525391,4.123779296875
"895",1149695.45286563,1211252.86185355,"SC_car169",15992,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.98062205416439,NA,1652.44445800781,25.6573143005371,111.570236206055,9.45651245117188
"896",1149816.37124991,1211040.20754776,"SC_car169",15993,1,"ESSFwc3",NA,8,1,NA,NA,NA,NA,1.86949373975337,NA,1577.69470214844,16.1062469482422,98.3943786621094,5.55586242675781
"897",1149408.35084228,1211004.74271534,"SC_car169",15994,1,"ESSFwcp",NA,8,0,NA,NA,NA,NA,2.26977264125221,NA,1683.23461914062,18.5283756256104,282.158142089844,6.596435546875
"898",1151537.94603181,1210909.84631386,"SC_car169",15995,1,"BAFAun",NA,8,0,NA,NA,NA,NA,0.309305499668189,NA,1905.32800292969,16.0601711273193,205.001098632812,5.71142578125
"899",1149808.18167029,1211467.45001577,"SC_car169",15996,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.86360816725319,NA,1638.765625,14.2157649993896,176.641983032227,6.37399291992188
"900",1150431.54731158,1211254.13547074,"SC_car169",15997,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.23067876452072,NA,1682.15600585938,4.40935754776001,214.531829833984,1.67678833007812
"901",1150924.93923375,1211255.09591042,"SC_car169",15998,1,"BAFAun",NA,8,0,NA,NA,NA,NA,0.755772896736941,NA,1975.29724121094,38.3836936950684,248.279052734375,15.7822418212891
"902",1150029.82529292,1211540.1353397,"SC_car169",15999,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.64906320408068,NA,1664.86657714844,5.1956582069397,276.953826904297,1.84796142578125
"903",1150473.04243221,1211147.50094238,"SC_car169",16000,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.21247092459037,NA,1675.37866210938,8.0736198425293,249.307067871094,2.78135681152344
"904",1150366.79629972,1211696.02903258,"SC_car169",16001,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.36400945783118,NA,1732.59326171875,10.8310127258301,268.584197998047,3.76298522949219
"905",1150839.97725988,1211068.79390673,"SC_car169",16002,1,"BAFAun",NA,8,0,NA,NA,NA,NA,0.853980147882263,NA,1865.33874511719,33.7548522949219,227.345718383789,12.0997161865234
"906",1150748.50225209,1211058.87186863,"SC_car169",16003,1,"BAFAun",NA,8,0,NA,NA,NA,NA,0.951630334203894,NA,1813.02355957031,35.7717666625977,241.967651367188,14.0420989990234
"907",1150421.53558395,1211067.01434834,"SC_car169",16004,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.2715185578579,NA,1666.05395507812,10.2911748886108,255.616302490234,3.48941040039062
"908",1150370.62525292,1211465.33333682,"SC_car169",16005,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.3168077692104,NA,1704.4990234375,9.49478244781494,189.879806518555,3.23098754882812
"909",1149798.98209734,1211331.55304145,"SC_car169",16006,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.88135671031369,NA,1629.47509765625,14.8818988800049,114.288543701172,5.21432495117188
"910",1150361.38435946,1211823.27241389,"SC_car169",16007,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.40519439973725,NA,1733.64416503906,9.76453495025635,265.019622802734,3.62982177734375
"911",1150459.07060921,1211428.95547779,"SC_car169",16008,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.21448812305962,NA,1716.00573730469,12.7781953811646,240.128082275391,4.50839233398438
"912",1153566.22307109,1210566.694589,"SC_car169",16009,1,"BAFAun",NA,8,1,NA,NA,NA,NA,0.684737928621637,NA,1722.86486816406,6.8391318321228,16.8257579803467,2.48416137695312
"913",1151497.5415351,1210849.90738821,"SC_car169",16010,1,"BAFAun",NA,8,0,NA,NA,NA,NA,0.399385956344216,NA,1864.84460449219,31.3584403991699,204.074432373047,11.8355407714844
"914",1152238.56858349,1210406.72586012,"SC_car169",16011,1,"BAFAun",NA,8,1,NA,NA,NA,NA,0.916867224727793,NA,1724.43359375,14.7124862670898,106.411033630371,5.27816772460938
"915",1150977.57858165,1211027.48427518,"SC_car169",16012,1,"BAFAun",NA,8,0,NA,NA,NA,NA,0.714791073339013,NA,1925.87841796875,38.5924377441406,221.843124389648,14.7663421630859
"916",1152414.21231142,1210645.07167295,"SC_car169",16013,1,"BAFAun",NA,8,1,NA,NA,NA,NA,0.861751627449483,NA,1805.05798339844,29.1488037109375,180.810852050781,10.7984924316406
"917",1155970.94093824,1212105.50482347,"SC_car169",16014,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.63785603998217,NA,1711.96691894531,13.0376596450806,197.00227355957,4.41789245605469
"918",1155594.51457926,1212125.60257024,"SC_car169",16015,1,"BAFAun",NA,8,0,NA,NA,NA,NA,1.2646932860208,NA,1732.29675292969,15.4945611953735,140.940399169922,4.99293518066406
"919",1157012.87992467,1211890.92442361,"SC_car169",16016,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.71117905305167,NA,1802.91735839844,4.50377368927002,181.9462890625,3.67074584960938
"920",1157415.60876374,1212027.52251797,"SC_car169",16017,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.4579964317793,NA,1820.23657226562,24.1141700744629,128.90478515625,8.40605163574219
"921",1157130.23012721,1211832.68715493,"SC_car169",16018,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.76910199498677,NA,1751.12976074219,31.1587142944336,159.761123657227,12.0269470214844
"922",1157665.13861564,1211820.33930124,"SC_car169",16019,1,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,2.26977973791286,NA,1651.0068359375,23.9156627655029,126.213760375977,8.42987060546875
"923",1157600.93125341,1212390.73821252,"SC_car169",16020,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.21799397173207,NA,1812.39978027344,17.0956916809082,209.26399230957,6.1129150390625
"924",1157621.15430693,1211891.73831426,"SC_car169",16021,1,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,2.29664217035214,NA,1685.39233398438,22.9501399993896,118.881469726562,8.34521484375
"925",1159124.70567764,1212590.13053695,"SC_car169",16022,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.721774243541528,NA,1767.81909179688,24.1960029602051,173.3994140625,8.59835815429688
"926",1159321.40379546,1212568.39385286,"SC_car169",16023,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.520225776600852,NA,1760.61853027344,30.9212951660156,198.766387939453,11.7436828613281
"927",1159365.41184677,1212285.20619319,"SC_car169",16024,1,"ESSFwc3",NA,8,1,NA,NA,NA,NA,0.50812327586319,NA,1595.021484375,26.874397277832,203.038223266602,10.0307006835938
"928",1159367.07697196,1212715.8802748,"SC_car169",16025,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.507403818245359,NA,1850.62365722656,11.0110139846802,163.579086303711,6.11857604980469
"929",1159756.88333598,1212099.11968533,"SC_car169",16026,1,"ESSFwc3",NA,NA,NA,NA,NA,NA,NA,0.403498749159069,NA,1556.11474609375,10.0277471542358,171.283218383789,3.86732482910156
"930",1158827.09879273,1212565.41215033,"SC_car169",16027,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.992969616171572,NA,1847.06762695312,28.3262729644775,134.848617553711,9.60090637207031
"931",1158541.96154099,1212176.86869467,"SC_car169",16028,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.32607204127071,NA,1728.63500976562,31.3299980163574,142.357498168945,11.4840087890625
"932",1159504.11214482,1212382.45234135,"SC_car169",16029,1,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,0.332538807720192,NA,1661.96643066406,24.3281688690186,167.991424560547,9.04823303222656
"933",1160248.26309596,1212875.85367169,"SC_car169",16030,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.421901526146699,NA,1838.21484375,17.3263206481934,199.338134765625,6.05973815917969
"934",1160333.75594033,1212603.46572505,"SC_car169",16031,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.365709628378946,NA,1805.81201171875,24.3692970275879,268.105041503906,8.81620788574219
"935",1160673.31844751,1211805.89810082,"SC_car169",16032,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.997523471363483,NA,1830.45275878906,14.3749732971191,203.113342285156,6.55857849121094
"936",1160746.71120316,1211583.17986235,"SC_car169",16033,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.21525198252959,NA,1750.59191894531,32.7627830505371,230.293731689453,11.8753814697266
"937",1161400.51475868,1211264.72051109,"SC_car169",16034,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.507685374673144,NA,1816.8515625,14.9155988693237,126.410736083984,6.44473266601562
"938",1161269.49931009,1211245.09086713,"SC_car169",16035,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.638330152780576,NA,1792.48767089844,17.8573608398438,207.05403137207,6.22531127929688
"939",1161195.129261,1211326.24038893,"SC_car169",16036,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.743786450500981,NA,1798.64416503906,23.310152053833,250.252197265625,8.50178527832031
"940",1160685.2129422,1211714.05994201,"SC_car169",16037,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.088093413233,NA,1807.2041015625,38.7562446594238,198.951629638672,15.6150054931641
"941",1161405.54010003,1211146.49256014,"SC_car169",16038,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.467601308754489,NA,1775.75048828125,32.3659934997559,186.285797119141,12.1126403808594
"942",1161521.43036235,1211169.49333909,"SC_car169",16039,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.37739811068542,NA,1771.39819335938,20.3291835784912,134.476852416992,6.75148010253906
"943",1161175.47138318,1211177.8536059,"SC_car169",16040,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.698073193833474,NA,1753.72241210938,32.1141700744629,215.319046020508,11.7618103027344
"944",1160963.74712826,1211341.48365051,"SC_car169",16041,1,"ESSFwcp",NA,8,0,NA,NA,NA,NA,0.954543233148091,NA,1715.63745117188,30.9342060089111,220.852905273438,11.0074768066406
"945",1160932.27794979,1211517.80630309,"SC_car169",16042,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.04412805232741,NA,1766.06030273438,8.85996055603027,94.0370254516602,5.11447143554688
"946",1161247.9861869,1211281.31379244,"SC_car169",16043,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.678569512982173,NA,1805.75354003906,24.2632389068604,220.019119262695,8.78384399414062
"947",1161273.11049587,1211089.66459859,"SC_car169",16044,1,"ESSFwcp",NA,8,0,NA,NA,NA,NA,0.60955170736279,NA,1729.89819335938,24.7107086181641,215.335174560547,8.67672729492188
"948",1160453.98979963,1212007.34613815,"SC_car169",16045,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.714748540342012,NA,1917.67016601562,18.8783054351807,144.085479736328,7.64617919921875
"949",1160327.5124528,1212256.91099813,"SC_car169",16046,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.454749355052916,NA,1880.16235351562,25.828971862793,6.10237312316895,9.78195190429688
"950",1160743.05620155,1211739.60814546,"SC_car169",16047,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.1035730269996,NA,1819.55517578125,19.7944278717041,133.515518188477,8.30790710449219
"951",1161560.45718425,1211073.79146232,"SC_car169",16048,1,"ESSFwcp",NA,8,0,NA,NA,NA,NA,0.30854000380655,NA,1719.71936035156,28.9213085174561,131.725982666016,10.0792846679688
"952",1160479.35294202,1211951.21223319,"SC_car169",16049,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.768393893729665,NA,1897.35375976562,26.2705307006836,192.744491577148,9.77008056640625
"953",1163305.28941955,1210513.68398274,"SC_car169",16050,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.50150009601497,NA,1761.912109375,35.5920600891113,346.682312011719,14.0105133056641
"954",1163755.90155702,1210463.59993715,"SC_car169",16051,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.9436100530541,NA,1915.40441894531,12.8414106369019,111.48413848877,4.52946472167969
"955",1164097.22591952,1210517.26870847,"SC_car169",16052,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.24376578285992,NA,1789.91394042969,23.1743488311768,114.762916564941,8.61331176757812
"956",1164023.80959585,1210482.02590412,"SC_car169",16053,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.17713606334859,NA,1817.17626953125,30.5874862670898,115.791084289551,11.5198516845703
"957",1164169.26411276,1210444.04991552,"SC_car169",16054,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.33493399014469,NA,1749.69921875,8.04349422454834,155.925476074219,3.2364501953125
"958",1164673.55914359,1209741.80277577,"SC_car169",16055,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,3.04803748965345,NA,1727.26647949219,5.22863388061523,225.735015869141,2.19186401367188
"959",1165061.68019155,1209375.88539787,"SC_car169",16056,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,3.56218353518357,NA,1877.57934570312,38.6839904785156,0.665366113185883,15.3039703369141
"960",1164750.13981213,1209890.60465926,"SC_car169",16057,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,3.07955960136071,NA,1749.28283691406,14.1916313171387,100.186859130859,5.33059692382812
"961",1164834.79041096,1209426.45815504,"SC_car169",16058,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,3.34019096584804,NA,1819.943359375,21.4449882507324,345.349517822266,8.46467590332031
"962",1164509.72230729,1209883.38653413,"SC_car169",16059,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.84924004575482,NA,1729.57312011719,22.1178417205811,205.970672607422,7.87820434570312
"963",1164502.51360797,1210147.06618958,"SC_car169",16060,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.75767072696016,NA,1809.21533203125,12.3414058685303,119.55899810791,5.52886962890625
"964",1165142.04881625,1208871.40565506,"SC_car169",16061,1,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,3.38009062426937,NA,1728.05261230469,16.6769180297852,192.263031005859,9.33866882324219
"965",1165237.50450937,1208764.05012108,"SC_car169",16062,1,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,3.2463895065555,NA,1681.78747558594,18.9080753326416,118.30940246582,7.93693542480469
"966",1165113.07463543,1209130.14519029,"SC_car169",16063,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,3.532500258779,NA,1821.83154296875,24.1239242553711,159.540740966797,8.85499572753906
"967",1165213.04964543,1209316.07725934,"SC_car169",16064,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,3.53982331879343,NA,1895.24475097656,13.2506856918335,171.734436035156,4.58030700683594
"968",1165576.40016515,1209321.49705922,"SC_car169",16065,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,3.23358162542307,NA,1820.42578125,18.4745483398438,138.242034912109,6.21098327636719
"969",1165593.12058936,1209421.58025824,"SC_car169",16066,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,3.29490083739613,NA,1836.76208496094,13.3710680007935,105.205337524414,4.82133483886719
"970",1164765.25830323,1209487.73960911,"SC_car169",16067,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,3.25040934934862,NA,1790.75158691406,21.9193305969238,347.888458251953,8.02616882324219
"971",1164657.12437109,1209963.93560013,"SC_car169",16068,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.958940458734,NA,1774.08471679688,7.9810209274292,145.090835571289,4.62525939941406
"972",1164358.13647988,1210394.8714407,"SC_car169",16069,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.54106586658689,NA,1843.51098632812,27.8137111663818,283.881713867188,10.7169342041016
"973",1164488.16296485,1210484.71943244,"SC_car169",16070,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.6393714381142,NA,1845.85571289062,20.8058815002441,326.668823242188,8.64358520507812
"974",1164534.11362197,1210202.61283823,"SC_car169",16071,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.75790199034211,NA,1814.3076171875,22.7090358734131,133.25959777832,7.56634521484375
"975",1164853.99409912,1209820.74571731,"SC_car169",16072,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,3.20051496455382,NA,1711.05334472656,39.6863288879395,68.7155075073242,16.4758911132812
"976",1164452.4307619,1210244.3070753,"SC_car169",16073,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,2.67885717020019,NA,1831.38073730469,19.5892009735107,211.435134887695,7.09762573242188
"977",1164800.54458929,1211055.08818499,"SC_car169",16074,1,"ESSFwc3",NA,NA,NA,NA,NA,NA,NA,2.3744862618849,NA,1749.46740722656,29.6014709472656,249.389007568359,11.2191925048828
"978",1164812.62745261,1211099.76776661,"SC_car169",16075,1,"ESSFwc3",NA,NA,NA,NA,NA,NA,NA,2.34976128742477,NA,1755.11535644531,30.4380207061768,254.161880493164,11.8282012939453
"979",1165066.89377324,1211298.28527607,"SC_car169",16076,1,"ESSFwc3",NA,NA,NA,NA,NA,NA,NA,2.12596328940086,NA,1784.45812988281,10.4334030151367,49.8477745056152,3.5777587890625
"980",1164856.31567136,1211317.43118008,"SC_car169",16077,1,"ESSFwc3",NA,NA,NA,NA,NA,NA,NA,2.1198880649412,NA,1760.8515625,26.4644756317139,260.885925292969,9.30348205566406
"981",1164787.21187336,1211086.64117771,"SC_car169",16078,1,"ESSFwc3",NA,NA,NA,NA,NA,NA,NA,2.35360859275287,NA,1734.84130859375,42.3791732788086,263.668365478516,17.8387298583984
